timestamp;corpus_size;test_size;decomposition_size;cv;model_type;dataset;latent_r2_score;output_r2_score;test_id;target;most_imp_corpus_id;most_imp_corpus_weight;most_imp_corpus_target;corpus_ids;corpus_weight;corpus_targets
2024-02-23-22:47:35;50;10;10;1;O_C_NO_REGULIZATION;MNIST;0.8863398390836928;0.9243021332470432;0;7;15;0.44477567;7;[15, 28, 42, 38, 33, 29, 45, 44, 43, 16];[0.44477567, 0.3913203, 0.11340368, 0.04273579, 0.0016608651, 0.00039948005, 0.00034524983, 0.0002776851, 0.00026632423, 0.00023549485];[7, 2, 7, 7, 9, 7, 9, 3, 9, 2]
2024-02-23-22:47:39;50;10;10;1;ORIGINAL;MNIST;0.8859268026006345;0.9261892621794461;1;2;25;0.5215948;2;[25, 32, 36, 3, 39, 24, 37, 13, 1, 34];[0.5215948, 0.2645701, 0.17915012, 0.027785921, 0.0011945555, 0.0010978131, 0.0010575377, 0.00064915465, 0.00037180464, 0.00035793803];[2, 6, 6, 1, 6, 1, 0, 6, 0, 0]
2024-02-23-22:47:43;50;10;10;1;ORIGINAL_COMPACT;MNIST;0.8859268026006345;0.9261892621794461;1;2;25;0.5215948;2;[25, 32, 36, 3, 39, 24, 37, 13, 1, 34];[0.5215948, 0.2645701, 0.17915012, 0.027785921, 0.0011945555, 0.0010978131, 0.0010575377, 0.00064915465, 0.00037180464, 0.00035793803];[2, 6, 6, 1, 6, 1, 0, 6, 0, 0]
2024-02-23-22:47:46;50;10;10;1;REIMPLEMENTED;MNIST;0.8866312029754408;0.9247697388804111;1;2;25;0.52127963;2;[25, 32, 36, 3, 39, 24, 37, 13, 21, 1];[0.52127963, 0.26212135, 0.1801776, 0.026817488, 0.0013871767, 0.001251102, 0.0012378099, 0.0007579609, 0.00043797644, 0.00043597945];[2, 6, 6, 1, 6, 1, 0, 6, 0, 0]
2024-02-23-22:47:48;50;10;10;1;R_NO_SOFTMAX;MNIST;-13.297798568383167;-6.265320703878232;1;2;32;0.07563761;6;[32, 48, 12, 38, 43, 3, 41, 25, 37, 11];[0.07563761, 0.06284033, 0.04720885, 0.033867087, 0.033537302, 0.032056645, 0.031936217, 0.03120277, 0.026253862, 0.017126778];[6, 9, 3, 7, 9, 1, 8, 2, 0, 5]
2024-02-23-22:47:52;50;10;10;1;R_NORMALIZE;MNIST;-0.8441563547335079;-0.07676514289632763;1;2;49;0.0;3;[49, 48, 47, 46, 45, 44, 43, 42, 41, 40];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[3, 9, 5, 8, 9, 3, 9, 7, 8, 1]
2024-02-23-22:47:54;50;10;10;1;R_INIT_WEIGHTS_RANDOM;MNIST;0.8862967406385365;0.9253950373948397;1;2;25;0.5211966;2;[25, 32, 36, 3, 39, 23, 1, 21, 41, 16];[0.5211966, 0.2640831, 0.17918415, 0.025647944, 0.0020585936, 0.0013442548, 0.0010221597, 0.00070861774, 0.00044242825, 0.0004197322];[2, 6, 6, 1, 6, 1, 0, 0, 8, 2]
2024-02-23-22:47:57;50;10;10;1;R_NO_SOFTMAX_IWR;MNIST;-41.21905878268373;-21.713847777607576;1;2;32;0.07790462;6;[32, 12, 41, 48, 5, 38, 49, 1, 40, 19];[0.07790462, 0.054357596, 0.04025504, 0.040157992, 0.0313848, 0.03033264, 0.029130075, 0.028646175, 0.02569509, 0.022161085];[6, 3, 8, 9, 2, 7, 3, 0, 1, 9]
2024-02-23-22:48:00;50;10;10;1;R_NORMALIZE_IWR;MNIST;0.8880465999392139;0.9270201613770166;1;2;25;0.52303636;2;[25, 32, 36, 3, 2, 47, 19, 9, 6, 29];[0.52303636, 0.2694588, 0.1784334, 0.028225796, 7.189713e-05, 5.397243e-05, 4.8115533e-05, 3.6634407e-05, 3.6283873e-05, 3.3488184e-05];[2, 6, 6, 1, 4, 5, 9, 4, 1, 7]
2024-02-23-22:48:04;50;10;10;1;O_C_NO_SOFTMAX;MNIST;-3.9976309262412486;0.8765403882226825;1;2;29;0.24585384;7;[29, 48, 38, 3, 12, 47, 20, 32, 37, 15];[0.24585384, 0.19407822, 0.12550168, 0.117846824, 0.078283, 0.05942711, 0.047327284, 0.04005357, 0.03386405, 0.030814873];[7, 9, 7, 1, 3, 5, 4, 6, 0, 7]
2024-02-23-22:48:08;50;10;10;1;O_C_NO_REGULIZATION;MNIST;0.8863398390836928;0.9243021332470432;1;2;25;0.52127963;2;[25, 32, 36, 3, 39, 24, 37, 13, 21, 1];[0.52127963, 0.26212135, 0.1801776, 0.026817488, 0.0013871767, 0.001251102, 0.0012378099, 0.0007579609, 0.00043797644, 0.00043597945];[2, 6, 6, 1, 6, 1, 0, 6, 0, 0]
2024-02-23-22:48:12;50;10;50;0;ORIGINAL;MNIST;0.8807099027398158;0.9288492951372452;0;7;15;0.42542326;7;[15, 28, 42, 38, 33, 45, 44, 16, 43, 29, 27, 19, 4, 36, 5, 32, 13, 39, 18, 35, 47, 20, 9, 11, 24, 49, 48, 10, 2, 7, 14, 26, 40, 8, 6, 37, 34, 46, 12, 0, 30, 31, 41, 3, 17, 22, 23, 25, 21, 1];[0.42542326, 0.32767317, 0.14339986, 0.098426394, 0.0007423451, 0.0002871871, 0.0002758898, 0.00023020038, 0.00021540183, 0.00019045048, 0.00017535768, 0.00013589908, 0.0001260955, 0.000113679685, 0.00011253811, 0.00011227944, 0.00011052775, 0.000110490655, 0.00010801012, 9.564366e-05, 9.4364106e-05, 9.20162e-05, 9.1940936e-05, 8.763341e-05, 8.348564e-05, 7.899981e-05, 7.860541e-05, 7.813426e-05, 7.428497e-05, 7.336374e-05, 6.9543974e-05, 6.6561886e-05, 6.639591e-05, 6.618122e-05, 6.490853e-05, 6.4609056e-05, 6.0009283e-05, 5.873461e-05, 5.8670452e-05, 5.715083e-05, 5.7006797e-05, 5.6482746e-05, 5.555628e-05, 4.999629e-05, 4.5088524e-05, 4.4630255e-05, 4.1005438e-05, 4.0976352e-05, 4.0451258e-05, 3.8454276e-05];[7, 2, 7, 7, 9, 9, 3, 2, 9, 7, 3, 9, 9, 6, 2, 6, 6, 6, 6, 5, 5, 4, 4, 5, 1, 3, 9, 3, 4, 3, 1, 4, 1, 1, 1, 0, 0, 8, 3, 5, 3, 8, 8, 1, 8, 9, 1, 2, 0, 0]
2024-02-23-22:48:17;50;10;50;0;ORIGINAL_COMPACT;MNIST;0.8807099027398158;0.9288492951372452;0;7;15;0.42542326;7;[15, 28, 42, 38, 33, 45, 44, 16, 43, 29, 27, 19, 4, 36, 5, 32, 13, 39, 18, 35, 47, 20, 9, 11, 24, 49, 48, 10, 2, 7, 14, 26, 40, 8, 6, 37, 34, 46, 12, 0, 30, 31, 41, 3, 17, 22, 23, 25, 21, 1];[0.42542326, 0.32767317, 0.14339986, 0.098426394, 0.0007423451, 0.0002871871, 0.0002758898, 0.00023020038, 0.00021540183, 0.00019045048, 0.00017535768, 0.00013589908, 0.0001260955, 0.000113679685, 0.00011253811, 0.00011227944, 0.00011052775, 0.000110490655, 0.00010801012, 9.564366e-05, 9.4364106e-05, 9.20162e-05, 9.1940936e-05, 8.763341e-05, 8.348564e-05, 7.899981e-05, 7.860541e-05, 7.813426e-05, 7.428497e-05, 7.336374e-05, 6.9543974e-05, 6.6561886e-05, 6.639591e-05, 6.618122e-05, 6.490853e-05, 6.4609056e-05, 6.0009283e-05, 5.873461e-05, 5.8670452e-05, 5.715083e-05, 5.7006797e-05, 5.6482746e-05, 5.555628e-05, 4.999629e-05, 4.5088524e-05, 4.4630255e-05, 4.1005438e-05, 4.0976352e-05, 4.0451258e-05, 3.8454276e-05];[7, 2, 7, 7, 9, 9, 3, 2, 9, 7, 3, 9, 9, 6, 2, 6, 6, 6, 6, 5, 5, 4, 4, 5, 1, 3, 9, 3, 4, 3, 1, 4, 1, 1, 1, 0, 0, 8, 3, 5, 3, 8, 8, 1, 8, 9, 1, 2, 0, 0]
2024-02-23-22:48:19;50;10;50;0;REIMPLEMENTED;MNIST;0.8807099027398158;0.9288492951372452;0;7;15;0.42542326;7;[15, 28, 42, 38, 33, 45, 44, 16, 43, 29, 27, 19, 4, 36, 5, 32, 13, 39, 18, 35, 47, 20, 9, 11, 24, 49, 48, 10, 2, 7, 14, 26, 40, 8, 6, 37, 34, 46, 12, 0, 30, 31, 41, 3, 17, 22, 23, 25, 21, 1];[0.42542326, 0.32767317, 0.14339986, 0.098426394, 0.0007423451, 0.0002871871, 0.0002758898, 0.00023020038, 0.00021540183, 0.00019045048, 0.00017535768, 0.00013589908, 0.0001260955, 0.000113679685, 0.00011253811, 0.00011227944, 0.00011052775, 0.000110490655, 0.00010801012, 9.564366e-05, 9.4364106e-05, 9.20162e-05, 9.1940936e-05, 8.763341e-05, 8.348564e-05, 7.899981e-05, 7.860541e-05, 7.813426e-05, 7.428497e-05, 7.336374e-05, 6.9543974e-05, 6.6561886e-05, 6.639591e-05, 6.618122e-05, 6.490853e-05, 6.4609056e-05, 6.0009283e-05, 5.873461e-05, 5.8670452e-05, 5.715083e-05, 5.7006797e-05, 5.6482746e-05, 5.555628e-05, 4.999629e-05, 4.5088524e-05, 4.4630255e-05, 4.1005438e-05, 4.0976352e-05, 4.0451258e-05, 3.8454276e-05];[7, 2, 7, 7, 9, 9, 3, 2, 9, 7, 3, 9, 9, 6, 2, 6, 6, 6, 6, 5, 5, 4, 4, 5, 1, 3, 9, 3, 4, 3, 1, 4, 1, 1, 1, 0, 0, 8, 3, 5, 3, 8, 8, 1, 8, 9, 1, 2, 0, 0]
2024-02-23-22:48:23;50;10;50;0;R_NO_SOFTMAX;MNIST;0.9987099071089933;0.9999932372143652;0;7;15;0.057993602;7;[15, 27, 32, 42, 9, 29, 23, 36, 7, 6, 31, 21, 28, 18, 24, 38, 0, 49, 4, 20, 17, 19, 48, 14, 13, 37, 46, 12, 30, 41, 11, 45, 2, 25, 1, 3, 43, 8, 39, 47, 16, 40, 44, 5, 35, 10, 34, 22, 26, 33];[0.057993602, 0.05531018, 0.05073004, 0.04920255, 0.04688887, 0.039709933, 0.034743425, 0.034424562, 0.034067098, 0.033307206, 0.030249467, 0.029003358, 0.026402382, 0.025967302, 0.025669241, 0.025578972, 0.025295582, 0.02474575, 0.024234582, 0.022436852, 0.02176429, 0.020411484, 0.019943483, 0.019137448, 0.018368648, 0.017655816, 0.016736886, 0.014719084, 0.014259133, 0.012320338, 0.012219498, 0.011310976, 0.01114314, 0.011006277, 0.010984054, 0.009641576, 0.008489944, 0.007842478, 0.007829542, 0.006851586, 0.006373193, 0.0062851473, 0.0060962457, 0.0035380777, 0.0034712167, 0.002547062, 0.0010039525, 0.00087999785, 0.00075528596, 0.0004531307];[7, 3, 6, 7, 4, 7, 1, 6, 3, 1, 8, 0, 2, 6, 1, 7, 5, 3, 9, 4, 8, 9, 9, 1, 6, 0, 8, 3, 3, 8, 5, 9, 4, 2, 0, 1, 9, 1, 6, 5, 2, 1, 3, 2, 5, 3, 0, 9, 4, 9]
2024-02-23-22:48:27;50;10;50;0;R_NORMALIZE;MNIST;-0.7728213716913283;-0.05957204839503214;0;7;49;0.0;3;[49, 48, 47, 46, 45, 44, 43, 42, 41, 40, 39, 38, 37, 36, 35, 34, 33, 32, 31, 30, 29, 28, 27, 26, 25, 24, 23, 22, 21, 20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[3, 9, 5, 8, 9, 3, 9, 7, 8, 1, 6, 7, 0, 6, 5, 0, 9, 6, 8, 3, 7, 2, 3, 4, 2, 1, 1, 9, 0, 4, 9, 6, 8, 2, 7, 1, 6, 3, 5, 3, 4, 1, 3, 1, 2, 9, 1, 4, 0, 5]
2024-02-23-22:48:30;50;10;50;0;R_INIT_WEIGHTS_RANDOM;MNIST;0.8810334828018961;0.9290002135769964;0;7;15;0.42485005;7;[15, 28, 42, 38, 33, 27, 43, 29, 48, 16, 47, 45, 9, 36, 5, 44, 4, 18, 46, 11, 37, 34, 26, 14, 49, 13, 41, 25, 17, 12, 3, 24, 23, 22, 32, 10, 8, 19, 20, 0, 2, 35, 7, 39, 30, 40, 1, 31, 21, 6];[0.42485005, 0.32788596, 0.14495263, 0.09705624, 0.0006364784, 0.00046651813, 0.0004577462, 0.0004111023, 0.00035162538, 0.00028089643, 0.0002714955, 0.0002457576, 0.00019328739, 0.00017966787, 0.00014306793, 0.00013184636, 0.00011056488, 0.00010425779, 9.195148e-05, 8.526568e-05, 7.883921e-05, 7.430744e-05, 6.961319e-05, 6.89691e-05, 6.713035e-05, 6.37807e-05, 6.104587e-05, 5.8330865e-05, 5.1004758e-05, 4.9903316e-05, 4.93462e-05, 4.3769287e-05, 4.208055e-05, 3.4412096e-05, 3.2069544e-05, 2.5545352e-05, 2.5264842e-05, 2.4699786e-05, 2.2417633e-05, 2.160151e-05, 1.7464932e-05, 1.7163135e-05, 1.6546745e-05, 1.6029428e-05, 1.482812e-05, 1.44242495e-05, 1.4289223e-05, 8.541913e-06, 7.350287e-06, 2.726132e-06];[7, 2, 7, 7, 9, 3, 9, 7, 9, 2, 5, 9, 4, 6, 2, 3, 9, 6, 8, 5, 0, 0, 4, 1, 3, 6, 8, 2, 8, 3, 1, 1, 1, 9, 6, 3, 1, 9, 4, 5, 4, 5, 3, 6, 3, 1, 0, 8, 0, 1]
2024-02-23-22:48:33;50;10;50;0;R_NO_SOFTMAX_IWR;MNIST;0.9648227763987319;0.9997925175371545;0;7;19;0.061007377;9;[19, 6, 39, 37, 27, 22, 14, 42, 36, 43, 21, 35, 2, 3, 4, 47, 38, 32, 44, 8, 49, 45, 34, 31, 24, 7, 9, 12, 1, 33, 18, 5, 48, 11, 46, 0, 26, 25, 20, 13, 41, 16, 28, 15, 29, 40, 23, 30, 10, 17];[0.061007377, 0.05743636, 0.057192087, 0.050931506, 0.049633976, 0.0452669, 0.04304987, 0.03502382, 0.034518357, 0.033782225, 0.031880535, 0.031608496, 0.029799305, 0.029750153, 0.026018513, 0.025158128, 0.024295675, 0.021349102, 0.021122245, 0.02085348, 0.019693552, 0.019603806, 0.017848408, 0.017649196, 0.015492773, 0.014210026, 0.012601836, 0.011776038, 0.010370626, 0.010189749, 0.009973864, 0.009814539, 0.009504029, 0.009386368, 0.008890227, 0.008344906, 0.007989345, 0.007860417, 0.0073399297, 0.0065590125, 0.006515118, 0.00635577, 0.004643452, 0.0042306553, 0.0034857264, 0.0028654058, 0.0026458811, 0.0023092786, 0.0013774122, 0.0007945114];[9, 1, 6, 0, 3, 9, 1, 7, 6, 9, 0, 5, 4, 1, 9, 5, 7, 6, 3, 1, 3, 9, 0, 8, 1, 3, 4, 3, 0, 9, 6, 2, 9, 5, 8, 5, 4, 2, 4, 6, 8, 2, 2, 7, 7, 1, 1, 3, 3, 8]
2024-02-23-22:48:36;50;10;50;0;R_NORMALIZE_IWR;MNIST;0.8818728731988634;0.9305954991336657;0;7;15;0.4242587;7;[15, 28, 42, 38, 2, 1, 3, 19, 44, 29, 16, 25, 48, 32, 33, 4, 24, 34, 0, 18, 40, 12, 41, 22, 39, 23, 5, 45, 26, 21, 47, 8, 46, 20, 11, 9, 30, 13, 7, 35, 14, 10, 31, 27, 43, 36, 6, 49, 17, 37];[0.4242587, 0.32727855, 0.14771359, 0.09989857, 4.9600967e-05, 4.9113543e-05, 4.881881e-05, 4.7417067e-05, 4.2988147e-05, 3.8184433e-05, 3.3993627e-05, 3.0389034e-05, 3.0276296e-05, 3.0238074e-05, 2.651003e-05, 2.5001591e-05, 2.3966653e-05, 2.3032866e-05, 2.1680491e-05, 2.1177319e-05, 2.0386944e-05, 1.7471857e-05, 1.7187627e-05, 1.7067297e-05, 1.667138e-05, 1.50379465e-05, 1.4726641e-05, 1.4163611e-05, 1.3143286e-05, 1.2541178e-05, 1.1787522e-05, 1.1629388e-05, 1.112492e-05, 1.0878907e-05, 1.082075e-05, 1.0741683e-05, 1.0531974e-05, 1.0237369e-05, 9.6642325e-06, 9.635644e-06, 8.548479e-06, 7.740641e-06, 7.331659e-06, 3.877444e-06, 3.6406657e-06, 3.4264315e-06, 3.0600318e-06, 2.880156e-06, 1.2964218e-06, 1.0095027e-06];[7, 2, 7, 7, 4, 0, 1, 9, 3, 7, 2, 2, 9, 6, 9, 9, 1, 0, 5, 6, 1, 3, 8, 9, 6, 1, 2, 9, 4, 0, 5, 1, 8, 4, 5, 4, 3, 6, 3, 5, 1, 3, 8, 3, 9, 6, 1, 3, 8, 0]
2024-02-23-22:48:40;50;10;50;0;O_C_NO_SOFTMAX;MNIST;0.9987099071089933;0.9999932372143652;0;7;15;0.035801046;7;[15, 27, 42, 23, 36, 28, 18, 38, 49, 4, 20, 17, 14, 13, 37, 30, 1, 3, 47, 16, 44, 35, 10, 34, 33, 26, 22, 5, 40, 39, 8, 43, 25, 2, 45, 11, 41, 12, 46, 48, 19, 0, 24, 21, 31, 6, 7, 29, 9, 32];[0.035801046, 0.03477671, 0.032553203, 0.027839543, 0.02774368, 0.025437498, 0.025318053, 0.025211917, 0.024985684, 0.0248479, 0.024369333, 0.02419267, 0.02351486, 0.023320103, 0.023140963, 0.022306077, 0.021529615, 0.021219203, 0.020588335, 0.02048206, 0.020420786, 0.019849043, 0.019651594, 0.019326266, 0.019211447, 0.018961938, 0.018936373, 0.018399611, 0.017860861, 0.017564937, 0.017562479, 0.017439896, 0.016971558, 0.016946448, 0.016915709, 0.016750269, 0.016732005, 0.016303401, 0.01595138, 0.0154075315, 0.015329723, 0.014540789, 0.014482129, 0.013969091, 0.013782045, 0.013333614, 0.013224455, 0.012441326, 0.01151168, 0.011043131];[7, 3, 7, 1, 6, 2, 6, 7, 3, 9, 4, 8, 1, 6, 0, 3, 0, 1, 5, 2, 3, 5, 3, 0, 9, 4, 9, 2, 1, 6, 1, 9, 2, 4, 9, 5, 8, 3, 8, 9, 9, 5, 1, 0, 8, 1, 3, 7, 4, 6]
2024-02-23-22:48:45;50;10;50;0;O_C_NO_REGULIZATION;MNIST;0.8807099027398158;0.9288492951372452;0;7;15;0.42542326;7;[15, 28, 42, 38, 33, 45, 44, 16, 43, 29, 27, 19, 4, 36, 5, 32, 13, 39, 18, 35, 47, 20, 9, 11, 24, 49, 48, 10, 2, 7, 14, 26, 40, 8, 6, 37, 34, 46, 12, 0, 30, 31, 41, 3, 17, 22, 23, 25, 21, 1];[0.42542326, 0.32767317, 0.14339986, 0.098426394, 0.0007423451, 0.0002871871, 0.0002758898, 0.00023020038, 0.00021540183, 0.00019045048, 0.00017535768, 0.00013589908, 0.0001260955, 0.000113679685, 0.00011253811, 0.00011227944, 0.00011052775, 0.000110490655, 0.00010801012, 9.564366e-05, 9.4364106e-05, 9.20162e-05, 9.1940936e-05, 8.763341e-05, 8.348564e-05, 7.899981e-05, 7.860541e-05, 7.813426e-05, 7.428497e-05, 7.336374e-05, 6.9543974e-05, 6.6561886e-05, 6.639591e-05, 6.618122e-05, 6.490853e-05, 6.4609056e-05, 6.0009283e-05, 5.873461e-05, 5.8670452e-05, 5.715083e-05, 5.7006797e-05, 5.6482746e-05, 5.555628e-05, 4.999629e-05, 4.5088524e-05, 4.4630255e-05, 4.1005438e-05, 4.0976352e-05, 4.0451258e-05, 3.8454276e-05];[7, 2, 7, 7, 9, 9, 3, 2, 9, 7, 3, 9, 9, 6, 2, 6, 6, 6, 6, 5, 5, 4, 4, 5, 1, 3, 9, 3, 4, 3, 1, 4, 1, 1, 1, 0, 0, 8, 3, 5, 3, 8, 8, 1, 8, 9, 1, 2, 0, 0]
2024-02-23-22:48:49;50;10;50;0;ORIGINAL;MNIST;0.8807099027398158;0.9288492951372452;1;2;25;0.53581977;2;[25, 36, 32, 24, 37, 1, 39, 21, 3, 13, 34, 40, 5, 6, 16, 18, 8, 23, 14, 12, 31, 0, 41, 43, 42, 19, 26, 33, 15, 45, 2, 4, 48, 29, 22, 9, 35, 49, 30, 11, 44, 38, 20, 27, 28, 47, 46, 10, 17, 7];[0.53581977, 0.23335782, 0.114325926, 0.09956944, 0.006380304, 0.0013092564, 0.0012549195, 0.001091262, 0.0008428016, 0.00062792934, 0.000595076, 0.0003470994, 0.0002664679, 0.0002495453, 0.00023091707, 0.0001857613, 0.00018108648, 0.00017864235, 0.00017094455, 0.00016652203, 0.00013921467, 0.00013632607, 0.00013130032, 0.00012198113, 0.00012187114, 0.00012053449, 0.00011894268, 0.00011802956, 0.00011717394, 0.00011670432, 0.00011403436, 0.00011202664, 0.00010690411, 0.00010660215, 0.00010573161, 9.728366e-05, 9.596119e-05, 8.951872e-05, 8.4017774e-05, 8.328622e-05, 8.137366e-05, 7.917845e-05, 7.887126e-05, 7.645588e-05, 6.4797656e-05, 6.188988e-05, 4.7229136e-05, 4.6401234e-05, 4.0654966e-05, 3.4161305e-05];[2, 6, 6, 1, 0, 0, 6, 0, 1, 6, 0, 1, 2, 1, 2, 6, 1, 1, 1, 3, 8, 5, 8, 9, 7, 9, 4, 9, 7, 9, 4, 9, 9, 7, 9, 4, 5, 3, 3, 5, 3, 7, 4, 3, 2, 5, 8, 3, 8, 3]
2024-02-23-22:48:54;50;10;50;0;ORIGINAL_COMPACT;MNIST;0.8807099027398158;0.9288492951372452;1;2;25;0.53581977;2;[25, 36, 32, 24, 37, 1, 39, 21, 3, 13, 34, 40, 5, 6, 16, 18, 8, 23, 14, 12, 31, 0, 41, 43, 42, 19, 26, 33, 15, 45, 2, 4, 48, 29, 22, 9, 35, 49, 30, 11, 44, 38, 20, 27, 28, 47, 46, 10, 17, 7];[0.53581977, 0.23335782, 0.114325926, 0.09956944, 0.006380304, 0.0013092564, 0.0012549195, 0.001091262, 0.0008428016, 0.00062792934, 0.000595076, 0.0003470994, 0.0002664679, 0.0002495453, 0.00023091707, 0.0001857613, 0.00018108648, 0.00017864235, 0.00017094455, 0.00016652203, 0.00013921467, 0.00013632607, 0.00013130032, 0.00012198113, 0.00012187114, 0.00012053449, 0.00011894268, 0.00011802956, 0.00011717394, 0.00011670432, 0.00011403436, 0.00011202664, 0.00010690411, 0.00010660215, 0.00010573161, 9.728366e-05, 9.596119e-05, 8.951872e-05, 8.4017774e-05, 8.328622e-05, 8.137366e-05, 7.917845e-05, 7.887126e-05, 7.645588e-05, 6.4797656e-05, 6.188988e-05, 4.7229136e-05, 4.6401234e-05, 4.0654966e-05, 3.4161305e-05];[2, 6, 6, 1, 0, 0, 6, 0, 1, 6, 0, 1, 2, 1, 2, 6, 1, 1, 1, 3, 8, 5, 8, 9, 7, 9, 4, 9, 7, 9, 4, 9, 9, 7, 9, 4, 5, 3, 3, 5, 3, 7, 4, 3, 2, 5, 8, 3, 8, 3]
2024-02-23-22:48:57;50;10;50;0;REIMPLEMENTED;MNIST;0.8807099027398158;0.9288492951372452;1;2;25;0.53581977;2;[25, 36, 32, 24, 37, 1, 39, 21, 3, 13, 34, 40, 5, 6, 16, 18, 8, 23, 14, 12, 31, 0, 41, 43, 42, 19, 26, 33, 15, 45, 2, 4, 48, 29, 22, 9, 35, 49, 30, 11, 44, 38, 20, 27, 28, 47, 46, 10, 17, 7];[0.53581977, 0.23335782, 0.114325926, 0.09956944, 0.006380304, 0.0013092564, 0.0012549195, 0.001091262, 0.0008428016, 0.00062792934, 0.000595076, 0.0003470994, 0.0002664679, 0.0002495453, 0.00023091707, 0.0001857613, 0.00018108648, 0.00017864235, 0.00017094455, 0.00016652203, 0.00013921467, 0.00013632607, 0.00013130032, 0.00012198113, 0.00012187114, 0.00012053449, 0.00011894268, 0.00011802956, 0.00011717394, 0.00011670432, 0.00011403436, 0.00011202664, 0.00010690411, 0.00010660215, 0.00010573161, 9.728366e-05, 9.596119e-05, 8.951872e-05, 8.4017774e-05, 8.328622e-05, 8.137366e-05, 7.917845e-05, 7.887126e-05, 7.645588e-05, 6.4797656e-05, 6.188988e-05, 4.7229136e-05, 4.6401234e-05, 4.0654966e-05, 3.4161305e-05];[2, 6, 6, 1, 0, 0, 6, 0, 1, 6, 0, 1, 2, 1, 2, 6, 1, 1, 1, 3, 8, 5, 8, 9, 7, 9, 4, 9, 7, 9, 4, 9, 9, 7, 9, 4, 5, 3, 3, 5, 3, 7, 4, 3, 2, 5, 8, 3, 8, 3]
2024-02-23-22:48:59;50;10;50;0;R_NO_SOFTMAX;MNIST;0.9987099071089933;0.9999932372143652;1;2;18;0.055197593;6;[18, 33, 48, 17, 31, 8, 14, 25, 2, 36, 32, 24, 47, 12, 26, 3, 49, 35, 6, 9, 45, 30, 11, 42, 13, 27, 29, 39, 20, 15, 7, 16, 28, 22, 0, 34, 5, 41, 1, 40, 21, 19, 44, 10, 4, 23, 46, 37, 43, 38];[0.055197593, 0.052981585, 0.046003442, 0.04014401, 0.03941909, 0.039131116, 0.03573665, 0.03551265, 0.034274876, 0.03362156, 0.03327207, 0.026201416, 0.026016172, 0.025565477, 0.025141802, 0.024233155, 0.023565156, 0.023443311, 0.022554755, 0.022447815, 0.022372663, 0.021873524, 0.021228593, 0.020177146, 0.019899663, 0.019816352, 0.016539723, 0.014979912, 0.014487845, 0.014412897, 0.013760962, 0.0118986005, 0.011825246, 0.011373709, 0.011144766, 0.010596897, 0.009815258, 0.0094383145, 0.00919004, 0.008970565, 0.008696326, 0.008586976, 0.0068195025, 0.00467224, 0.003744986, 0.0028445683, 0.00259775, 0.0019842633, 0.0011656751, 0.00062135165];[6, 9, 9, 8, 8, 1, 1, 2, 4, 6, 6, 1, 5, 3, 4, 1, 3, 5, 1, 4, 9, 3, 5, 7, 6, 3, 7, 6, 4, 7, 3, 2, 2, 9, 5, 0, 2, 8, 0, 1, 0, 9, 3, 3, 9, 1, 8, 0, 9, 7]
2024-02-23-22:49:03;50;10;50;0;R_NORMALIZE;MNIST;-0.7728213716913283;-0.05957204839503214;1;2;49;0.0;3;[49, 48, 47, 46, 45, 44, 43, 42, 41, 40, 39, 38, 37, 36, 35, 34, 33, 32, 31, 30, 29, 28, 27, 26, 25, 24, 23, 22, 21, 20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[3, 9, 5, 8, 9, 3, 9, 7, 8, 1, 6, 7, 0, 6, 5, 0, 9, 6, 8, 3, 7, 2, 3, 4, 2, 1, 1, 9, 0, 4, 9, 6, 8, 2, 7, 1, 6, 3, 5, 3, 4, 1, 3, 1, 2, 9, 1, 4, 0, 5]
